book_img,book_title,book_price,book_score,book_page,book_genre,color,atmosphere,art_reputation,keyword
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791159922473.jpg,천국보다 성스러운,"10,350",10.0,570,sf,"['Beige', 'Orange']","['mysterious', 'calm', 'emotional']",408,"['형상', '남자', '얼굴']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788957982716.jpg,타임가디언,"9,900",9.5,550,sf,"['Brown', 'Orange']","['mysterious', 'calm', 'luxurious']",390,"['타임', '가디언', '아버지']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788963717562.jpg,당신을 기다리고 있어,"9,000",9.68,500,sf,"['Beige', 'Brown']","['warm', 'dreamlike', 'emotional']",413,"['여자', '사람', '남자']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788963717586.jpg,미래로 가는 사람들,"9,000",9.4,500,sf,"['Beige', 'Brown', 'Green']","['mysterious', 'luxurious', 'emotional']",395,"['파우스트', '우주', '여행자']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791196090296.jpg,제3회 한국과학문학상 수상작품집: 한 번 태어나는 사람들,"10,800",8.57,600,sf,"['Beige', 'Purple', 'White']","['calm', 'bright', 'dreamlike']",351,"['오락', '층위', '중시']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791196757311.jpg,에덴,"12,600",9.67,700,sf,"['Black', 'Brown']","['mysterious', 'luxurious', 'emotional']",390,"['사후', '수술', '수진']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193024102.jpg,밀림의 연인들,"10,800",10.0,600,sf,"['Beige', 'Green', 'White']","['mysterious', 'dreamlike', 'emotional']",280,"['석영', '다미', '불륜']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788934992264.jpg,빛의 전쟁,"11,520",7.92,640,sf,"['Yellow', 'Beige', 'Purple']","['mysterious', 'dreamlike', 'emotional']",379,"['시신', '그림', '성화']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954244794.jpg,SKT 4: 호랑이 죽이기,"13,500",8.33,750,sf,"['Beige', 'Black', 'White']","['mysterious', 'luxurious', 'dreamlike']",418,"['시선', '김성규', '내지']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788963717579.jpg,당신에게 가고 있어,"9,000",10.0,500,sf,['Beige'],"['mysterious', 'dreamlike', 'emotional']",409,"['지구', '사람', '남자']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932039497.jpg,우리가 다시 만날 세계,"12,600",9.84,700,sf,"['Beige', 'Purple']","['mysterious', 'calm', 'emotional']",413,"['세계', '여성', '여자']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791187206545.jpg,저 이승의 선지자,"13,320",10.0,740,sf,"['Brown', 'Green', 'Purple']","['mysterious', 'dreamlike', 'emotional']",377,"['저승', '명계', '타락']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191360868.jpg,100년 후 학교,"12,150",10.0,670,sf,"['Yellow', 'Beige', 'Purple']","['mysterious', 'bright', 'dreamlike']",387,"['학교', '이종', '교사']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954447898.jpg,꿈만 꾸는 게 더 나았어요,"10,800",10.0,600,sf,"['Pink', 'Beige', 'Orange']","['mysterious', 'emotional', 'colorful']",407,"['너울', '표본', '작가']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791157403387.jpg,감정을 할인가에 판매합니다,"12,600",9.0,700,sf,"['Beige', 'Blue']","['mysterious', 'luxurious', 'bright']",410,"['휴머노이드', '인공지능', '인간']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791189015381.jpg,돌이킬 수 있는,"13,320",9.78,740,sf,"['Beige', 'Black']","['mysterious', 'bright', 'emotional']",373,"['부패', '초능력', '대사']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791166688195.jpg,헤드헌터: 도트 시리즈 19,"12,600",0.0,700,sf,"['Beige', 'Black', 'Brown']","['mysterious', 'calm', 'emotional']",369,"['최초', '활극', '엉망']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788952788696.jpg,애니멀 메이킹,"10,800",8.06,600,sf,"['Beige', 'Purple']","['mysterious', 'calm', 'dreamlike']",358,"['나나', '시장', '요원']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954439954.jpg,덴마 어나더 에피소드 1: 물리적 오류 발생 보고서,"10,800",10.0,600,sf,"['Beige', 'Brown']","['mysterious', 'emotional', 'colorful']",381,"['만화', '소설', '수확']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788957752050.jpg,"스페이스 포트, 테오도라  2449년 12월","12,600",10.0,700,sf,"['Beige', 'Black', 'Purple']","['mysterious', 'dreamlike', 'emotional']",382,"['우주', '인간', '도시']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788955889604.jpg,다시 만난 지구,"10,080",10.0,560,sf,"['Beige', 'Black', 'Purple']","['mysterious', 'calm', 'emotional']",388,"['지구', '행성', '여행']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788993442410.jpg,이방인의 성,"11,700",10.0,650,sf,"['Brown', 'White']","['mysterious', 'luxurious', 'dreamlike']",426,"['조선', '이방인', '장식']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954244770.jpg,SKT 2: 아아 인생 가시밭길,"13,500",0.0,750,sf,"['Beige', 'Black', 'White']","['mysterious', 'luxurious', 'emotional']",391,"['시선', '김성규', '내지']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954607223.jpg,우리들의 아름다운 나라,"10,800",8.89,600,sf,"['Beige', 'Brown']","['mysterious', 'luxurious', 'emotional']",382,"['시계', '나라', '지하']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788960233508.jpg,MOON 1: ALIEN AREA,"9,000",0.0,500,sf,"['Beige', 'Black', 'Purple']","['mysterious', 'bright', 'emotional']",385,"['중력', '무력', '일행']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193078006.jpg,2023 제6회 한국과학문학상 수상작품집,"6,930",9.55,380,sf,"['Beige', 'Brown', 'Purple']","['mysterious', 'luxurious', 'dreamlike']",382,"['지능', '인공', '과학']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193024508.jpg,미래 변호사 이난영,"10,800",10.0,600,sf,"['Pink', 'Brown', 'White']","['mysterious', 'calm', 'luxurious']",370,"['안드로이드', '변호사', '재판']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791160944068.jpg,너만 모르는 엔딩,"9,900",9.35,550,sf,"['Beige', 'Black', 'Purple']","['mysterious', 'emotional', 'colorful']",402,"['외계인', '청소년', '병기']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193024485.jpg,마지막 증명,"10,800",9.84,600,sf,"['Beige', 'Black', 'White']","['mysterious', 'calm', 'luxurious']",405,"['마지막', '증명', '이하진']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791157403844.jpg,록스타 로봇의 자살 분투기,"12,600",10.0,700,sf,"['Beige', 'Black', 'White']","['mysterious', 'emotional', 'colorful']",391,"['민수', '로봇', '자살']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954244763.jpg,SKT 1: 사라진 왕의 머리와 기사의 눈물,"13,500",0.0,750,sf,"['Beige', 'Black', 'White']","['mysterious', 'luxurious', 'colorful']",416,"['시선', '김성규', '내지']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788936434380.jpg,부림지구 벙커X,"13,500",8.39,750,sf,"['Beige', 'Black', 'Purple']","['mysterious', 'calm', 'emotional']",388,"['벙커', '재난', '해일']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791166687204.jpg,종의 기원담,"15,120",9.6,840,sf,"['Beige', 'Black', 'White']","['mysterious', 'bright', 'dreamlike']",391,"['기원', '김보영', '경애']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788901285498.jpg,기억의 낙원,"15,300",10.0,850,sf,"['Beige', 'Black', 'Purple']","['mysterious', 'dreamlike', 'emotional']",400,"['낙원', '기억', '아내']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791196888237.jpg,2061년,"14,220",9.08,790,sf,"['Black', 'Purple', 'White']","['mysterious', 'dreamlike', 'emotional']",372,"['문자', '탐사', '바이러스']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791190090209.jpg,독립의 오단계,"8,550",9.32,470,sf,"['Orange', 'Brown', 'White']","['mysterious', 'dreamlike', 'emotional']",426,"['바이크', '할머니', '법정']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791189433864.jpg,늑대 사냥,"14,220",0.0,790,sf,"['Beige', 'Black', 'Purple']","['mysterious', 'dreamlike', 'emotional']",265,"['편집장', '사냥', '추격전']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788960171923.jpg,U ROBOT,"11,700",7.86,650,sf,"['Pink', 'Black', 'Beige']","['mysterious', 'emotional', 'colorful']",354,"['작품', '단편', '인류']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791166687006.jpg,토끼와 해파리,"15,120",9.58,840,sf,['Beige'],"['warm', 'dreamlike']",389,"['폄하', '대작', '악당']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791171711444.jpg,목소리의 증명,"15,750",10.0,870,sf,"['Beige', 'Black', 'Purple']","['mysterious', 'dreamlike', 'emotional']",388,"['자아', '소년', '기술']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937473333.jpg,무언가 위험한 것이 온다,"12,600",9.05,700,sf,"['Beige', 'White', 'Green']","['mysterious', 'calm', 'emotional']",352,"['김희선', '소설', '마을']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791190090377.jpg,우리는 이 별을 떠나기로 했어,"11,700",9.83,650,sf,"['Beige', 'Brown', 'Orange']","['mysterious', 'dreamlike', 'emotional']",399,"['여성', '이루카', '박해']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954619547.jpg,인플루엔자,"10,800",6.5,600,sf,"['White', 'Black', 'Purple']","['mysterious', 'calm', 'luxurious']",384,"['좀비', '모티프', '소재']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954244787.jpg,SKT 3: 왕자님의 마지막 가을,"13,500",0.0,750,sf,"['Beige', 'Black', 'White']","['mysterious', 'luxurious', 'emotional']",400,"['시선', '김성규', '내지']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788937438776.jpg,우로보로스,"12,600",10.0,700,sf,"['Beige', 'Green']","['mysterious', 'luxurious', 'dreamlike']",407,"['지능', '인공', '인간']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791196347031.jpg,대멸종,"11,700",9.53,650,sf,"['Beige', 'Black', 'Brown']","['mysterious', 'emotional', 'colorful']",391,"['저승', '멸종', '작품집']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168412262.jpg,눈을 뜬 곳은 무덤이었다,"10,800",8.68,600,sf,"['Beige', 'Black', 'Purple']","['mysterious', 'dreamlike', 'emotional']",379,"['안드로이드', '주인공', '구형']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954648820.jpg,커스터머,"12,600",10.0,700,sf,"['Beige', 'Brown']","['mysterious', 'dreamlike', 'emotional']",400,"['변형', '분방', '이종']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193367063.jpg,사랑과 혁명 그리고 퀘스트,"15,300",10.0,850,sf,"['White', 'Brown', 'Green']","['mysterious', 'luxurious', 'emotional']",398,"['하드', '혁명', '과학']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791170610106.jpg,푸른 살,"13,500",9.44,750,sf,"['Black', 'Purple']","['mysterious', 'luxurious', 'emotional']",392,"['도덕', '본성', '통제']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791166686818.jpg,제2회 문윤성 SF 문학상 중단편 수상작품집(특별보급판),"6,930",10.0,380,sf,"['Pink', 'Orange', 'White']","['mysterious', 'dreamlike', 'emotional']",388,"['아이디어', '부문', '단편']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167901347.jpg,이토록 아름다운 세상에서,"14,400",10.0,800,sf,"['Beige', 'Brown', 'White']","['mysterious', 'emotional', 'colorful']",432,"['현대문학', '정보', '기획']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193240205.jpg,시간을 거슬러 간 나비,"17,100",10.0,950,sf,"['Beige', 'Brown', 'White']","['mysterious', 'luxurious', 'emotional']",402,"['듀나', '나비', '경우']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168341630.jpg,지구 생물체는 항복하라,"15,120",9.82,840,sf,"['Beige', 'Purple', 'White']","['mysterious', 'dreamlike', 'emotional']",405,"['해양', '생물', '정보']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788960173996.jpg,과학액션 융합스토리 단편선,"11,700",0.0,650,sf,"['Beige', 'Purple']","['mysterious', 'calm', 'luxurious']",382,"['조직', '과학', '사이버']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932043388.jpg,스위트 솔티,"15,300",0.0,850,sf,"['Beige', 'Black', 'Brown']","['mysterious', 'bright', 'dreamlike']",392,"['스위트', '황모과', '세상']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791166838248.jpg,이웃집 소시오패스의 사정,"13,500",9.5,750,mistery,"['Beige', 'Black', 'White']","['mysterious', 'luxurious', 'bright']",389,"['소시오패스', '인격', '장애']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791186572535.jpg,너여야만 해,"10,800",10.0,600,mistery,"['Beige', 'Black', 'Purple']","['mysterious', 'calm', 'luxurious']",347,"['화재', '범인', '사건']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788972655787.jpg,나는 살고 싶다,"14,400",10.0,800,mistery,"['Beige', 'Brown']","['mysterious', 'luxurious', 'dreamlike']",375,"['김성종', '전편', '칼날']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954658164.jpg,2인조,"15,120",9.52,840,mistery,"['Beige', 'Black', 'Purple']","['mysterious', 'calm', 'luxurious']",338,"['스릴러', '범죄', '의정부']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167763686.jpg,무궁화꽃이 피었습니다 1,"15,120",10.0,840,mistery,"['Beige', 'Black', 'Purple']","['mysterious', 'calm', 'emotional']",382,"['국민', '독서', '실시']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791163165941.jpg,당신의 비밀,"15,120",10.0,840,mistery,"['Black', 'Purple', 'Orange']","['mysterious', 'luxurious', 'emotional']",400,"['알림', '비밀', '해인']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168127128.jpg,만조를 기다리며,"11,700",9.57,650,mistery,"['Black', 'Purple', 'White']","['mysterious', 'dreamlike', 'emotional']",400,"['바다', '정해', '썰물']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791190409094.jpg,소녀귀신탐정 3: 너에겐 아무런 잘못이 없어,"11,700",10.0,650,mistery,"['Beige', 'Black', 'White']","['mysterious', 'dreamlike', 'emotional']",412,"['슬아', '귀신', '우진']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791171250172.jpg,선택의 날,"14,220",10.0,790,mistery,"['Beige', 'Black']","['mysterious', 'bright', 'dreamlike']",339,"['남자', '터너', '행적']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791164798728.jpg,더블,"14,400",9.84,800,mistery,"['Beige', 'red', 'Purple']","['mysterious', 'luxurious', 'emotional']",389,"['사이코패스', '작중', '기대작']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788925122847.jpg,두 개의 태양 1,"9,900",0.0,550,mistery,"['Black', 'Brown', 'Purple']","['mysterious', 'bright', 'dreamlike']",388,"['태양', '전조', '전략']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954617550.jpg,소년들의 밤,"10,800",0.0,600,mistery,"['Beige', 'Black', 'red']","['mysterious', 'luxurious', 'emotional']",350,"['소년', '어른', '일진']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788952772961.jpg,가족의 탄생,"12,420",10.0,690,mistery,"['Beige', 'Brown']","['mysterious', 'calm', 'luxurious']",369,"['가족', '도진기', '탄생']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193190210.jpg,추리의 민족,"15,120",9.84,840,mistery,"['Black', 'Brown', 'Orange']","['mysterious', 'dreamlike', 'emotional']",362,"['배달', '기사', '종일']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191193947.jpg,대리운전,"10,800",9.56,600,mistery,"['Beige', 'Black', 'Brown']","['calm', 'luxurious', 'bright']",369,"['안전가옥', '스토리', '가책']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791198839336.jpg,킬에이저,"15,120",9.64,840,mistery,"['Beige', 'red', 'Purple']","['mysterious', 'dreamlike', 'emotional']",390,"['아들', '범인', '학교']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791172631260.jpg,"엄마, 시체를 부탁해","12,420",10.0,690,mistery,"['Beige', 'red', 'Purple']","['mysterious', 'luxurious', 'emotional']",399,"['미스터리', '황금', '우수']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791192509327.jpg,토요미스테리,"15,120",9.94,840,mistery,"['Black', 'Brown']","['mysterious', 'calm', 'luxurious']",382,"['미스터리', '이야기', '미스테리']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791163163473.jpg,리볼브 2,"13,500",10.0,750,mistery,"['Beige', 'Black', 'White']","['mysterious', 'calm', 'luxurious']",359,"['살인마', '연쇄', '위협']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791166836008.jpg,어두운 물,"13,500",10.0,750,mistery,"['Beige', 'Black', 'Purple']","['mysterious', 'dreamlike', 'emotional']",390,"['호러', '정통', '제보']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193024140.jpg,파괴자들의 밤,"14,400",9.67,800,mistery,"['Yellow', 'Brown', 'Green']","['mysterious', 'calm', 'luxurious']",403,"['미스', '악당', '마플']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788965708339.jpg,직지 2,"12,600",9.53,700,mistery,"['Black', 'Brown', 'White']","['mysterious', 'calm', 'luxurious']",423,"['기연', '교수', '금속']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167525420.jpg,해피 벌쓰데이,"15,120",0.0,840,mistery,"['Pink', 'Black', 'Brown']","['mysterious', 'dreamlike', 'emotional']",380,"['소년', '생일', '도주']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788952766045.jpg,경성 탐정 이상,"15,300",8.58,850,mistery,"['Beige', 'Brown']","['mysterious', 'calm', 'dreamlike']",408,"['시인', '경성', '사건']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954643511.jpg,건축무한육면각체 2,"12,150",9.43,670,mistery,"['Black', 'Brown']","['mysterious', 'calm', 'bright']",336,"['장용', '구석구석', '공사']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791127507275.jpg,부치하난의 우물,"14,220",8.21,790,mistery,"['Beige', 'Black', 'Purple']","['mysterious', 'luxurious', 'emotional']",382,"['전설', '태경', '전사']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791170611509.jpg,mymy,"15,120",9.55,840,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'dreamlike', 'emotional']",392,"['관계', '엄마', '영화']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791190545280.jpg,감귤마켓 셜록,"11,700",10.0,650,mistery,"['Beige', 'Orange', 'Purple']","['mysterious', 'calm', 'dreamlike']",400,"['가족', '감귤', '마켓']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791170524304.jpg,"중편들, 한국 공포문학의 밤 월요일: 앨리게이터","9,000",9.55,500,mistery,"['Beige', 'Black', 'Orange']","['calm', 'luxurious', 'emotional']",407,"['공포', '문학', '중편']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788972995241.jpg,단 하나의 이름도 잊히지 않게,"13,050",9.5,720,mistery,"['Beige', 'Brown', 'Purple']","['mysterious', 'calm', 'emotional']",395,"['여성', '미스터리', '캐릭터']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168341227.jpg,듀얼,"13,500",9.85,750,mistery,"['Beige', 'Black', 'Purple']","['mysterious', 'calm', 'dreamlike']",361,"['듀얼', '환생', '대결']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193519240.jpg,추리 첨가 미니 버거,"15,030",10.0,830,mistery,"['Beige', 'Brown']","['mysterious', 'luxurious', 'emotional']",386,"['단면', '파수', '장수']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791172631819.jpg,호랑이,"15,120",0.0,840,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'dreamlike', 'emotional']",368,"['호랑이', '순환', '피비린내']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791159256424.jpg,신데렐라 포장마차 3,"13,500",9.38,750,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'dreamlike', 'emotional']",390,"['신데렐라', '시리즈', '프랑스']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791168126572.jpg,삼국평화고등학교 테러 사건,"15,120",10.0,840,mistery,"['Beige', 'Brown', 'Orange']","['mysterious', 'dreamlike', 'emotional']",379,"['삼국', '백제', '평화']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191029857.jpg,한국추리문학상 황금펜상 수상작품집: 2023년 제17회,"15,300",10.0,850,mistery,"['Beige', 'Brown', 'White']","['mysterious', 'calm', 'bright']",295,"['황금', '아들', '사고']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954439916.jpg,신을 받으라,"11,700",9.44,650,mistery,"['Orange', 'Brown', 'Green']","['mysterious', 'dreamlike', 'emotional']",345,"['공포', '무속', '보살']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791189770556.jpg,미러하우스,"16,200",10.0,900,mistery,"['Black', 'Brown', 'Orange']","['mysterious', 'luxurious', 'emotional']",392,"['저택', '미스터리', '마비']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791167523440.jpg,그리고 아무도 없었다,"13,050",10.0,720,mistery,['Beige'],"['mysterious', 'calm', 'emotional']",416,"['가족', '반전', '속사포']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791170960706.jpg,메스를 든 사냥꾼,"15,120",9.88,840,mistery,"['Beige', 'red', 'Orange']","['mysterious', 'luxurious', 'bright']",392,"['사체', '살인범', '사냥']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193607589.jpg,침묵의 시간,"19,800",8.75,"1,100",mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'calm', 'luxurious']",377,"['추리', '범죄', '사건']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954688079.jpg,잠 못 드는 밤의 궁궐 기담,"14,400",10.0,800,mistery,"['Beige', 'Black', 'Purple']","['mysterious', 'luxurious', 'dreamlike']",382,"['궁녀', '궁궐', '금기']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791158882983.jpg,봉명아파트 꽃미남 수사일지,"13,500",8.39,750,mistery,"['Beige', 'Purple']","['mysterious', 'bright', 'minimalism']",400,"['아파트', '스릴러', '프로']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791163161431.jpg,시스터,"13,500",8.0,750,mistery,"['Beige', 'Black', 'Purple']","['mysterious', 'luxurious', 'dreamlike']",353,"['남학생', '프로그램', '아버지']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791191193336.jpg,메리 크리스하우스,"11,700",9.89,650,mistery,"['Brown', 'Purple']","['mysterious', 'dreamlike', 'emotional']",390,"['제주', '사건', '마니아']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791189178468.jpg,조선의 형사들,"13,050",10.0,720,mistery,"['Black', 'Brown', 'Purple']","['mysterious', 'calm', 'luxurious']",409,"['사건', '해결', '궁궐']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954695978.jpg,"설자은, 금성으로 돌아오다","15,120",9.44,840,mistery,"['Beige', 'Purple']","['mysterious', 'warm', 'luxurious']",413,"['정세랑', '시리즈', '미스터리']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788932028071.jpg,첫숨,"11,700",8.13,650,mistery,"['Black', 'Purple']","['mysterious', 'calm', 'emotional']",327,"['스페이스', '우주', '자본']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791188758623.jpg,소년 프로파일러와 도박의 유혹,"10,800",0.0,600,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'calm', 'bright']",352,"['도박', '우진', '중독']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791186340257.jpg,최후의 증인(하),"15,750",9.06,870,mistery,"['Beige', 'Brown', 'White']","['mysterious', 'calm', 'luxurious']",369,"['바우', '지혜', '사건']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791197634796.jpg,디톡스,"16,200",10.0,900,mistery,"['Brown', 'Orange']","['mysterious', 'calm', 'luxurious']",389,"['수사', '타살', '감각']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9788954650168.jpg,당신의 별이 사라지던 밤,"12,420",9.08,690,mistery,"['Beige', 'Black', 'White']","['mysterious', 'luxurious', 'bright']",387,"['우진', '서스펜스', '아내']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791163161370.jpg,찾고 싶다,"12,600",9.5,700,mistery,"['Beige', 'Black', 'Purple']","['mysterious', 'calm', 'luxurious']",345,"['실종', '포기', '사람']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791197787607.jpg,천국의 밤,"21,600",9.75,"1,200",mistery,"['Beige', 'Black']","['mysterious', 'calm', 'dreamlike']",373,"['유품', '서로', '술집']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791193914410.jpg,살인을 시작하겠습니다,"14,400",10.0,800,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'bright', 'dreamlike']",394,"['학교', '배예람', '이경']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791165345037.jpg,직지 2(큰글자도서),"29,000",0.0,870,mistery,"['Black', 'Brown', 'White']","['mysterious', 'luxurious']",400,"['직지', '금속', '구텐베르크']"
https://contents.kyobobook.co.kr/sih/fit-in/300x0/pdt/9791158888671.jpg,나의 왼쪽 너의 오른쪽,"13,500",9.02,750,mistery,"['Beige', 'Black', 'Brown']","['mysterious', 'dreamlike', 'emotional']",350,"['혜수', '군인', '인격']"
